0.0101043, 1.00869, 0.394035, 0.000247129
0.0598763, 1.12639, 0.654234, 0.00108553
0.0566205, 0.909351, 0.464576, 0.00122294
0.00263582, 0.90163, 0.449334, 0.00159133
0.195667, 0.8417, 0.669226, 0.000114512
0.0324221, 1.0171, 0.411817, 0.000705036
0.0522383, 0.948644, 0.653383, 0.000258516
0.255789, 0.917089, 0.355303, 0.00207487
0.314355, 0.860545, 0.861473, 0.00217734
0.0302773, 1.13928, 0.4223, 0.000791356
0.0331053, 1.07623, 0.669182, 0.000164094
0.189612, 1.09972, 0.445968, 0.000384649
0.00486517, 0.96701, 0.26708, 0.000185068
0.0444367, 0.909773, 0.721039, 0.000472951
0.0435866, 1.03948, 0.329147, 0.00115904
0.0504552, 0.850979, 0.189998, 0.00315992
0.0160317, 0.791494, 0.204614, 0.000696282
0.0607863, 0.990445, 0.511415, 0.000450329
0.0431835, 0.970029, 0.20328, 0.000449524
0.0472473, 0.827588, 0.83842, 0.000191374
0.0104639, 0.819024, 0.915161, 0.000180927
0.00738659, 0.890923, 0.460182, 0.000777428
0.0442069, 1.19619, 0.241728, 0.000682479
0.243048, 1.06718, 0.439778, 0.000284049
0.00616504, 0.874633, 0.946063, 0.00154765
0.153419, 0.875355, 0.110339, 0.00371972
0.117032, 0.814436, 0.192755, 1.66339e-05
0.0421593, 1.01669, 0.808123, 1.45643e-05
0.00110881, 1.21642, 0.923604, 3.60145e-05
0.132083, 0.899568, 0.771824, 0.000781648
0.122422, 0.938766, 0.506805, 0.000771087
0.0421576, 0.680121, 0.58543, 0.000297669
0.109496, 1.14648, 0.746719, 0.000691229
0.0203001, 0.983502, 0.413277, 0.000874665
0.0672813, 0.89756, 0.077608, 0.000489491
0.321889, 1.24731, 0.0151809, 0.000181895
0.195137, 0.97419, 0.312995, 0.00420466
0.0108052, 0.864187, 0.172997, 0.000611742
0.0246512, 0.953878, 0.735519, 0.00046798
0.0251249, 1.07792, 0.69877, 0.000130394
0.048054, 1.044, 0.493152, 0.00226434
0.0352193, 0.883814, 0.255667, 0.000628321
0.226981, 1.173, 0.542198, 0.000717721
0.0612017, 0.930379, 0.533015, 0.00141847
0.0109357, 1.01673, 0.984612, 0.000442236
0.000658545, 0.780299, 0.128591, 0.000529962
0.15253, 0.903647, 0.857525, 0.00158955
0.0241248, 0.862467, 0.28626, 0.000686918
0.178971, 0.974933, 0.539528, 0.00137351
0.0867374, 1.01155, 0.153506, 0.00206033
0.253739, 1.00134, 0.662819, 0.00102128
0.159062, 1.04418, 0.901481, 0.00113898
0.101688, 0.994726, 0.0208633, 0.00203227
0.384093, 0.867267, 0.767315, 0.000831036
0.12015, 0.749001, 0.664459, 7.21143e-05
0.0154566, 1.27844, 0.26011, 0.000682512
0.0245093, 0.813638, 0.131466, 0.000173152
0.128474, 1.11107, 0.106482, 2.48676e-05
0.0102547, 1.08937, 0.669381, 0.000997917
0.089015, 0.84616, 0.380191, 0.00242711
0.546469, 1.18291, 0.259452, 0.00188868
0.0674753, 1.00871, 0.357278, 0.000267185
0.37135, 0.812464, 0.243807, 0.000657193
0.137114, 1.0224, 0.0370941, 0.00151968
0.0237034, 0.93793, 0.116129, 0.00267392
0.113653, 0.979376, 0.424656, 0.000162794
0.155301, 0.771376, 0.579889, 0.00187989
0.0940272, 0.942125, 0.413458, 3.27778e-05
0.16113, 0.843637, 0.722666, 0.000596616
0.132734, 1.07141, 0.143695, 0.000581851
0.0172272, 0.983743, 0.0758637, 0.0013294
0.18457, 0.932541, 0.373819, 0.00160499
0.0269606, 1.138, 0.510213, 0.000501079
0.143067, 1.0605, 0.0476389, 0.00147014
0.168606, 1.01992, 0.242886, 0.000685129
0.226021, 0.751921, 0.692858, 0.000602783
0.115925, 1.28016, 0.196652, 0.00041576
0.0685181, 1.15527, 0.246004, 0.000603978
0.0241924, 1.04762, 0.759872, 0.0017399
0.125046, 1.20067, 0.85394, 0.000400383
0.044694, 1.07665, 0.206995, 0.000215561
0.0469032, 0.960353, 0.493497, 0.00174182
0.0372922, 0.727125, 0.708307, 0.00144577
0.163449, 0.936213, 0.964879, 0.000815929
0.0156647, 1.01567, 0.952733, 0.00503095
0.0328277, 0.887756, 0.209329, 0.000115849
0.0848001, 0.831724, 0.759685, 0.000128324
0.138812, 1.00409, 0.246668, 2.95891e-05
0.0127397, 1.02066, 0.630397, 0.00106287
0.00231359, 0.753327, 0.654519, 0.00175739
0.0142989, 1.00459, 0.186229, 0.000503675
0.0157299, 1.26629, 0.307649, 0.00204774
0.0301387, 0.999095, 0.0737464, 3.64681e-05
0.0899514, 1.06333, 0.310573, 0.000969379
0.0218326, 0.946823, 0.473597, 0.00261358
0.0478021, 1.06876, 0.832568, 0.0016042
0.0276956, 0.968074, 0.740655, 0.000438582
0.0376437, 0.828162, 0.177849, 0.00202727
0.0135413, 0.792066, 0.351913, 0.000344592
0.0548503, 0.981061, 0.369519, 0.000804185
0.405621, 0.830987, 0.0444907, 3.34473e-05
0.0531475, 0.913675, 0.855341, 0.00138733
0.0533391, 1.0158, 0.384248, 7.61434e-06
0.0172298, 0.708978, 0.0919531, 0.000163529
0.0538404, 0.850299, 0.0272624, 8.7212e-05
0.0959974, 0.852596, 0.784169, 0.00104513
0.0517253, 0.739169, 0.422437, 0.000703196
0.0782284, 0.721785, 0.0863463, 0.000723728
0.157779, 1.09812, 0.203143, 0.0015813
0.0123987, 1.12781, 0.351122, 0.000206742
0.0818222, 1.1601, 0.83706, 0.000243991
0.0616772, 0.88079, 0.916567, 0.000218537
0.181943, 0.914963, 0.708756, 0.000308947
0.0677201, 1.46828, 0.857348, 0.000137984
0.0861821, 0.900227, 0.174191, 0.000302779
0.0855291, 1.02596, 0.259291, 0.00243586
0.0569278, 1.01164, 0.918235, 0.000920839
0.00733557, 0.938067, 0.242248, 0.000654903
0.133268, 1.07138, 0.171001, 5.0263e-05
0.12002, 1.0675, 0.707224, 0.00180915
0.100704, 1.02047, 0.177017, 0.000527709
0.436522, 0.910537, 0.67902, 0.00178427
0.00221287, 1.04437, 0.348761, 0.000974699
0.17001, 1.14357, 0.439209, 0.00256037
0.0736489, 0.778284, 0.723237, 0.00149444
0.170835, 0.964352, 0.870396, 0.00140715
0.00215925, 1.25452, 0.259504, 0.00082054
0.12213, 0.652642, 0.670202, 0.000653773
0.047542, 1.02881, 0.677517, 0.000288251
0.0094334, 1.09715, 0.706627, 0.000379364
0.0661683, 1.04483, 0.705247, 0.000635654
0.0188185, 0.95828, 0.0287538, 0.000770344
0.0248601, 0.873039, 0.501557, 0.000190406
0.0106433, 0.891177, 0.102998, 0.000164433
0.0442848, 0.963074, 0.648128, 0.000241574
0.101396, 0.834821, 0.992077, 2.01319e-06
0.0626654, 0.936453, 0.236098, 0.00397711
0.0612212, 1.16919, 0.997601, 0.000378227
0.0322339, 0.871753, 0.610122, 0.00138328
0.0498533, 1.04737, 0.675861, 0.000115008
0.34286, 0.972605, 0.826196, 0.000200783
0.122991, 0.92508, 0.038578, 0.00029824
0.0971542, 0.860057, 0.309767, 0.00153128
0.00727204, 1.01122, 0.364245, 0.000126283
0.0138869, 1.25351, 0.496281, 0.000108648
0.121209, 1.11858, 0.627572, 0.000362894
0.157922, 1.11125, 0.186704, 0.00082582
0.0520372, 0.83177, 0.119284, 0.0011258
0.327935, 1.0347, 0.109614, 0.000163496
0.0841852, 1.06975, 0.150164, 0.000645767
0.316265, 1.05106, 0.450424, 0.000773019
0.332, 0.939067, 0.723078, 0.00181167
0.0696601, 0.62002, 0.883427, 0.000297534
0.0198271, 1.16173, 0.470239, 0.000261322
0.139141, 0.926952, 0.693755, 8.3824e-05
0.170974, 1.03037, 0.000125248, 0.000532153
0.0465135, 0.825993, 0.413528, 0.000102943
0.021984, 0.975006, 0.57355, 0.000680471
0.00842349, 0.99616, 0.482787, 0.000184442
0.00326643, 1.14253, 0.36558, 0.0013893
0.0268658, 0.725572, 0.41793, 0.0012903
0.0387825, 1.37974, 0.971151, 0.000879517
0.125423, 0.810506, 0.563552, 0.000636594
0.373037, 0.736064, 0.133906, 0.000410125
0.124127, 0.919452, 0.714418, 0.000205499
0.148387, 0.856436, 0.624199, 0.000860819
0.095658, 1.08609, 0.769625, 0.000593233
0.0662291, 1.01417, 0.572706, 0.0046285
0.269252, 1.16747, 0.356641, 0.00172867
0.0648824, 0.82588, 0.798916, 0.000704906
0.0126625, 0.922594, 0.219348, 0.00136654
0.0827747, 1.25411, 0.544902, 0.000322656
0.0726259, 1.03469, 0.694501, 0.000562394
0.270224, 1.03151, 0.264765, 0.00108635
0.233913, 1.00586, 0.102255, 0.000834163
0.226371, 1.20932, 0.439655, 0.000607216
0.0226013, 1.012, 0.0762232, 0.00398122
0.0332163, 1.27137, 0.46914, 0.000922613
0.160475, 0.940368, 0.439674, 0.00168005
0.0387071, 0.87984, 0.797669, 0.000925835
0.136971, 0.882696, 0.629934, 0.00476121
0.0361174, 0.912954, 0.851608, 0.000235684
0.117771, 1.01133, 0.0990731, 0.000208098
0.0410491, 0.925516, 0.575068, 0.000975842
0.173024, 1.13553, 0.222068, 0.000308893
0.0754067, 0.705612, 0.294026, 0.00132816
0.309387, 0.830891, 0.583133, 0.00141605
0.178942, 1.04114, 0.712004, 0.00207227
0.0395421, 0.769366, 0.0160396, 0.000609685
0.0380864, 1.04194, 0.474387, 0.00128753
0.344943, 1.19372, 0.756141, 0.00126923
0.0384454, 1.11362, 0.783177, 0.00194606
0.0495259, 1.19681, 0.930621, 0.000231233
0.0387292, 0.904743, 0.0239649, 0.00240325
0.117544, 1.15239, 0.0944911, 0.000748896
0.00309521, 1.16214, 0.274836, 0.000477582
0.00725317, 0.784464, 0.954898, 0.000717359
0.0253144, 0.959303, 0.762104, 0.000451504
0.313955, 1.13706, 0.363537, 0.000141095
0.0357595, 1.21795, 0.519568, 0.00238602
0.237581, 1.05801, 0.00196798, 0.000418642
0.0842184, 0.93429, 0.79029, 0.00267778
0.0219317, 1.03278, 0.998412, 0.00130622
0.115526, 0.793077, 0.765154, 0.00205853
0.0289008, 0.79346, 0.690321, 0.00273924
0.113127, 1.06427, 0.486513, 0.00133217
0.196958, 1.03569, 0.814007, 0.000341916
0.0876428, 1.2096, 0.182387, 0.00118249
0.0289887, 0.828228, 0.814892, 0.001102
0.018124, 1.27826, 0.472006, 0.000221498
0.0374049, 0.94746, 0.942024, 0.00176317
0.223874, 0.794277, 0.515787, 0.00106053
0.0252233, 0.846908, 0.242708, 0.00173143
0.0445322, 1.14119, 0.716252, 0.00252692
0.0668054, 1.04516, 0.0893689, 0.000133841
0.0904919, 1.18218, 0.468286, 0.000543469
0.345037, 1.01673, 0.630291, 0.000118903
0.00950526, 0.828715, 0.797326, 0.001532
0.22377, 0.838452, 0.0428319, 0.000782005
0.174217, 0.83891, 0.584182, 0.00102654
0.161412, 0.942587, 0.213378, 0.000282366
0.101831, 0.92892, 0.024728, 0.000916518
0.032688, 0.926937, 0.742925, 0.000830106
0.11339, 0.915067, 0.475266, 0.00393143
0.00035106, 1.19927, 0.057032, 0.000779176
0.0149213, 1.08048, 0.6423, 0.000593875
0.0390305, 1.07301, 0.293284, 0.00325752
0.0560835, 1.08304, 0.515353, 0.00015492
0.0413314, 0.873521, 0.394738, 0.00408569
0.21331, 0.998603, 0.139773, 0.000397983
0.0660786, 1.1863, 0.367382, 0.000905802
0.229594, 0.893191, 0.0934466, 0.00198068
0.289484, 0.827862, 0.615431, 0.000153147
0.134876, 0.664367, 0.20403, 9.77254e-05
0.0698805, 0.933831, 0.572307, 0.00178027
0.0620885, 1.04003, 0.923561, 0.000384703
0.162163, 0.939189, 0.953582, 0.000340234
0.0778422, 0.862184, 0.50829, 0.000766684
0.0481076, 1.01798, 0.602609, 0.00112477
0.0793574, 0.950283, 0.995055, 6.09959e-05
0.119375, 1.03298, 0.252352, 0.000196284
0.0625909, 0.857469, 0.0687294, 0.00120143
0.161754, 0.89671, 0.395821, 0.000447494
0.0568395, 1.38068, 0.265109, 0.00023639
0.142231, 0.8979, 0.59577, 0.00231543
0.0888926, 1.07016, 0.329203, 0.00433569
0.0741543, 1.14877, 0.683161, 0.00172988
0.174309, 0.987995, 0.407344, 1.50026e-05
0.0150535, 1.0043, 0.211632, 0.00162178
0.0648597, 0.877276, 0.68923, 0.0018341
0.0351665, 1.06051, 0.631246, 0.00152147
